site,collection_date,YYYYMMDD,quadrat,plant,rhi_length,node1,node2,node3,node4,node5,leaf_length1,leaf_length2,leaf_length3,leaf_length4,leaf_length5,leaf_length6,leaf_length7,leaf_length8,leaf_length9,leaf_length10,leaf_width1,leaf_width2,leaf_width3,leaf_width4,leaf_width5,leaf_width6,leaf_width7,leaf_width8,leaf_width9,leaf_width10,eff_leaf_area1,eff_leaf_area2,eff_leaf_area3,eff_leaf_area4,eff_leaf_area5,eff_leaf_area6,eff_leaf_area7,eff_leaf_area8,eff_leaf_area9,eff_leaf_area10,tot_leaf_area_cmsq,pad_mass_g,pad_epihpyte_mass_g,epiphyte_mass_g,epi_mg_shoot_g,epi_mg_shoot_sqcm,rhi_mass_fw,rhi_foil,rhi_foil_dw_g,rhi_dw_g,root_per_moisture,shoot_mass_fw,shoot_foil,shoot_foil_dw,shoot_dw,shoot_per_moisture,xs_shoot_mass_fw,xs_shoot_foil,xs_shoot_foil_dw,xs_shoot_mass,xs_pad_mass_g,xs_epiphyte_pad_mass_g,xs_epiphyte_mass_g,iso_count,iso_fw,iso_foil,iso_foil_dw,iso_dw,gamm_amph_count,gamm_amph_fw,gamm_amph_foil,gamm_amph_foil_dw,gamm_amph_dw,caprel_count,caprel_fw,caprel_foil,caprel_foil_dw,caprel_dw,limpet_count,limpet_fw,limpet_foil,limpet_foil_dw,limpet_dw,gastropod_count,gastropod_fw,gastropod_foil,gastropod_foil_dw,gastropod_dw,crab_count,crab_fw,crab_foil,crab_foil_dw,crab_dw,polychaete_count,other_animal_notes,notes
2017_H_06,24/7/17,20170724,6,2,5.0,1,2,1.5,,,65.5,22.7,89.4,18.1,108,113,27.5,74.8,,,0.6,0.3,0.6,0.3,0.6,0.6,0.6,0.6,,,78.6,13.62,107.28,10.86,129.6,135.6,33,89.76,0,0,598.32,0.6802,0.7118,0.0316,,0.052814547,0.8879,0.6077,0.7198,0.1121,87.37470436,5.1286,2.3969,3.1507,0.7538,85.30203174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_06,24/7/17,20170724,6,3,5.0,0.7,1.5,1.2,1.3,,106,133.2,48,104.9,27,,,,,,0.5,0.5,0.5,0.6,0.5,,,,,,106,133.2,48,125.88,27,0,0,0,0,0,440.08,0.6228,0.6505,0.0277,,0.062943101,0.8144,0.669,0.7606,0.0916,88.7524558,4.332,2.0121,2.5976,0.5855,86.48430286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_06,24/7/17,20170724,6,4,5.0,1.4,1.4,1.1,,,55.4,77,20,81.1,101.7,45.9,,,,,0.5,0.5,0.3,0.5,0.6,0.5,,,,,55.4,77,12,81.1,122.04,45.9,0,0,0,0,393.44,0.6614,0.6904,0.029,,0.073708825,0.9648,0.6068,0.6859,0.0791,91.80140962,3.3631,2.302,2.7502,0.4482,86.67301002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_06,24/7/17,20170724,6,5,5.0,0.6,1.4,1.1,1.2,,30.2,84.1,8.4,47.5,80.8,,,,,,0.4,0.5,0.4,0.5,0.5,,,,,,24.16,84.1,6.72,47.5,80.8,0,0,0,0,0,243.28,0.6749,0.6984,0.0235,,0.096596514,0.5554,0.5736,0.6415,0.0679,87.77457688,2.0794,2.0804,3.3658,1.2854,38.18409156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_06,24/7/17,20170724,7,1,5.0,2.5,2.5,,,,11.1,106.1,83,98.4,56,104.8,,,,,0.6,0.6,0.6,0.6,0.6,0.6,,,,,13.32,127.32,99.6,118.08,67.2,125.76,0,0,0,0,551.28,0.6552,0.6795,0.0243,,0.044079234,0.9173,0.7963,0.9055,0.1092,88.09549766,5.3663,2.347,3.1312,0.7842,85.38657921,8.984,3.4724,4.4297,0.9573,,,,2,0.0053,0.5612,0.562,0.0008,,,,,,,,,,,1,0.0383,0.5175,0.5329,0.0154,,,,,,,,,,,13,,
2017_H_06,24/7/17,20170724,7,2,5.0,1.3,1.9,1.4,,,69.5,91.1,125,13.5,74.6,104.2,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,,69.5,91.1,125,13.5,74.6,104.2,0,0,0,0,477.9,0.6559,0.6805,0.0246,,0.051475204,0.8614,0.8323,0.9363,0.104,87.92663107,5.591,1.9596,2.7514,0.7918,85.83795385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_06,24/7/17,20170724,7,3,5.0,0.8,1.4,1.7,0.7,,33.2,72,76.6,73.2,60.6,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,26.56,57.6,61.28,58.56,48.48,0,0,0,0,0,252.48,0.6847,0.7047,0.02,,0.079214195,0.4424,0.7381,0.7879,0.0498,88.74321881,2.0614,2.4019,2.6674,0.2655,87.12040361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_06,24/7/17,20170724,7,4,5.0,1.8,2.2,,,,80.7,93.2,110.9,33,84,,,,,,0.6,0.6,0.6,0.5,0.6,,,,,,64.56,93.2,110.9,33,84,0,0,0,0,0,385.66,0.6632,0.7065,0.0433,,0.112275061,0.5966,0.7262,0.8011,0.0749,87.44552464,4.1226,2.4419,3.0217,0.5798,85.93605977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_06,24/7/17,20170724,7,5,5.0,1.5,1.7,1.3,,,136,123.6,82,126,86.1,,,,,,0.4,0.5,0.5,0.5,0.5,,,,,,163.2,148.32,98.4,126,103.32,0,0,0,0,0,639.24,0.6674,0.7134,0.046,,0.071960453,0.5582,0.8651,0.9451,0.08,85.66821928,4.6026,2.5335,3.1885,0.655,85.76891322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_06,24/7/17,20170724,8,1,5.0,1.2,1.6,1.3,,,67.1,49,51.4,86,,,,,,,0.5,0.5,0.5,0.5,,,,,,,67.1,49,51.4,86,0,0,0,0,0,0,253.5,0.607,0.6358,0.0288,,0.113609467,0.5876,0.8873,0.9657,0.0784,86.6575902,2.5885,2.0125,2.3538,0.3413,86.81475758,30.9877,2.8757,5.9443,3.0686,,,,,,,,,2,0.003,0.3441,0.3442,1E-04,,,,,,2,0.1527,0.3512,0.3915,0.0403,,,,,,,,,,,12,1 clam,
2017_H_06,24/7/17,20170724,8,2,5.0,1.3,1.3,1.7,,,79.5,100.7,61.5,67.1,9.7,87,,,,,0.6,0.5,0.5,0.5,0.4,0.5,,,,,95.4,100.7,61.5,79.5,80.56,87,0,0,0,0,504.66,0.6726,0.7117,0.0391,,0.077477906,0.6938,0.7473,0.849,0.1017,85.341597,4.047,2.5697,3.1274,0.5577,86.21942179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_06,24/7/17,20170724,8,3,5.0,1.4,2,1.2,,,95.9,75.4,105.4,60.1,43.9,7.5,,,,,0.6,0.5,0.6,0.5,0.5,0.4,,,,,115.08,75.4,126.48,95.9,75.4,6,0,0,0,0,494.26,0.6322,0.6628,0.0306,,0.061910735,0.5642,0.9077,0.9855,0.0778,86.21056363,3.3626,2.0389,2.5294,0.4905,85.41307322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_06,24/7/17,20170724,8,4,5.0,2.7,,,,,102.5,23.1,105,70.9,81,,,,,,0.6,0.6,0.6,0.6,0.6,,,,,,123,27.72,126,85.08,97.2,0,0,0,0,0,459,0.6563,0.684,0.0277,,0.060348584,0.5473,0.7898,0.86007,0.07027,87.16060661,4.6069,2.0012,2.7087,0.7075,84.64260132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_06,24/7/17,20170724,8,5,5.0,2.1,2.5,,,,92.2,97,73.5,25,107,,,,,,0.6,0.6,0.6,0.6,0.6,,,,,,110.64,116.4,88.2,30,128.4,0,0,0,0,0,473.64,0.6287,0.6721,0.0434,,0.091630774,0.7652,0.6951,0.7989,0.1038,86.43491898,4.4634,2.4035,3.0374,0.6339,85.79782229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,1,1,2.6,0.9,0.7,0.9,1.1,,30.6,47.6,54.2,46,49.2,,,,,,0.5,0.5,0.5,0.6,0.5,,,,,,30.6,47.6,54.2,55.2,49.2,0,0,0,0,0,236.8,0.6277,0.6332,0.0055,,0.023226351,0.8694,0.684,0.854,0.17,80.44628479,2.0333,1.617,2.0287,0.4117,79.75212708,2.4967,2.2117,2.6147,0.403,,,,1,0.0526,0.4407,0.4469,0.0062,,,,,,2,0.0042,0.5133,0.5134,1E-04,,,,,,16,0.0455,0.4161,0.4305,0.0144,,,,,,,,
2017_M_06,21/8/17,20170821,1,2,5.0,1,1.4,1.8,,,38.5,43.1,25.8,48.6,,,,,,,0.5,0.5,0.5,0.5,,,,,,,38.5,43.1,25.8,48.6,0,0,0,0,0,0,156,0.6281,0.629,0.0009,,0.005769231,0.7376,0.6961,0.8314,0.1353,81.65672451,1.4254,1.7381,2.0366,0.2985,79.05850989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,1,3,5.0,0.7,1.5,1.3,,,48.1,43.4,21.9,43,,,,,,,0.4,0.4,0.4,0.4,,,,,,,38.48,34.72,17.52,34.4,0,0,0,0,0,0,125.12,0.7335,0.7335,0,,0,0.6787,0.7282,0.8468,0.1186,82.52541624,1.079,2.0956,2.3473,0.2517,76.67284523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,1,4,5.0,0.6,1.1,1,1.6,,46.4,65.3,35.4,63.4,,,,,,,0.6,0.6,0.5,0.5,,,,,,,55.68,78.36,35.4,63.4,0,0,0,0,0,0,232.84,0.5833,0.5846,0.0013,,0.005583233,1.0532,0.7964,0.9958,0.1994,81.0672237,2.3865,1.7194,2.2031,0.4837,79.73182485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,1,5,5.0,1.3,1.2,1.3,,,54.4,64.1,33.4,67.5,,,,,,,0.6,0.6,0.6,0.6,,,,,,,65.28,76.92,40.08,81,0,0,0,0,0,0,263.28,0.7255,0.7298,0.0043,,0.016332422,0.8153,0.7172,0.8603,0.1431,82.44817858,2.3998,1.8917,2.3852,0.4935,79.43578632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,2,1,5.0,0.6,0.6,1,0.9,1.1,65.8,82.8,96.7,56.2,,,,,,,0.4,0.5,0.5,0.5,,,,,,,52.64,82.8,96.7,56.2,0,0,0,0,0,0,288.34,0.6681,0.6811,0.013,,0.045085663,1.1396,0.7023,0.8851,0.1828,83.95928396,2.6964,1.9349,2.4322,0.4973,81.55689067,11.14,2.5456,3.9398,1.3942,,,,1,0.0067,0.4249,0.4257,0.0008,,,,,,11,0.03,0.4236,0.4246,0.001,,,,,,27,0.1861,0.4738,0.551,0.0772,,,,,,2,,
2017_M_06,21/8/17,20170821,2,2,3.7,0.3,0.5,0.5,0.6,0.9,12.5,51.1,56.4,62.1,,,,,,,0.3,0.4,0.4,0.4,,,,,,,7.5,40.88,45.12,49.68,0,0,0,0,0,0,143.18,0.6743,0.6787,0.0044,,0.030730549,0.5847,0.4736,0.5627,0.0891,84.76141611,1.1754,1.7614,1.9909,0.2295,80.47473201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,2,3,5.0,0.9,0.9,1.1,1.9,,14.5,75.8,75,65.6,88,,,,,,0.4,0.5,0.6,0.6,0.5,,,,,,11.6,75.8,90,78.72,88,0,0,0,0,0,344.12,0.6592,0.6713,0.0121,,0.035162153,0.1497,0.5076,0.6929,0.1853,-23.78089512,3.4057,1.9595,2.6047,0.6452,81.05528966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,2,4,3.5,0.6,0.8,0.7,1.2,,78.4,60.2,52,86.5,,,,,,,0.5,0.5,0.5,0.5,,,,,,,78.4,60.2,52,86.5,0,0,0,0,0,0,277.1,0.7097,0.7194,0.0097,,0.035005413,0.6811,0.5196,0.6159,0.0963,85.86110703,2.3838,1.8697,2.3208,0.4511,81.07643259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,2,5,5.0,0.6,1,0.9,1.1,1.4,86.1,23.5,55,75.8,,,,,,,0.5,0.5,0.4,0.4,,,,,,,86.1,23.5,44,60.64,0,0,0,0,0,0,214.24,0.7244,0.7307,0.0063,,0.029406273,1.174,0.5122,0.7374,0.2252,80.81771721,2.2237,1.7492,2.2266,0.4774,78.5312767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,3,1,5.0,0.6,1,1,1,0.8,62.2,30,58.2,58.2,,,,,,,0.5,0.5,0.5,0.5,,,,,,,62.2,30,58.2,58.2,0,0,0,0,0,0,208.6,0.6525,0.656,0.0035,,0.016778523,0.8723,0.455,0.6153,0.1603,81.62329474,1.8468,2.0271,2.408,0.3809,79.37513537,14.88,1.9735,3.7988,1.8253,,,,,,,,,3,0.0059,0.4575,0.4576,1E-04,11,0.0338,0.4485,0.4497,0.0012,,,,,,6,0.0255,0.3756,0.3852,0.0096,,,,,,3,,
2017_M_06,21/8/17,20170821,3,2,5.0,0.8,0.7,1.2,1.1,,67.2,44.5,10.2,51.2,23.1,,,,,,0.4,0.4,0.4,0.4,,,,,,,53.76,35.6,8.16,40.96,0,0,0,0,0,0,138.48,0.66,0.6649,0.0049,,0.035384171,0.8217,0.5028,0.6534,0.1506,81.67214312,1.4058,2.0367,2.2709,0.2342,83.34044672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,3,3,5.0,0.6,0.7,0.6,0.8,0.7,68.7,55.8,66.5,31.8,,,,,,,0.3,0.4,0.4,0.4,0.4,,,,,,41.22,44.64,53.2,25.44,0,0,0,0,0,0,164.5,0.6623,0.6702,0.0079,,0.048024316,0.6859,0.5417,0.65,0.1083,84.21052632,1.7656,2.1261,2.5491,0.423,76.04213865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,3,4,5.0,0.4,0.4,0.6,0.7,0.6,61.2,45.4,36,55.4,,,,,,,0.4,0.4,0.4,0.4,,,,,,,48.96,36.32,28.8,44.32,0,0,0,0,0,0,158.4,0.7003,0.7072,0.0069,,0.043560606,0.7685,0.4674,0.613,0.1456,81.0540013,1.565,2.3557,2.6409,0.2852,81.77635783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,3,5,5.0,0.6,0.6,0.6,0.7,0.7,43.5,53,52,24.1,,,,,,,0.4,0.4,0.4,0.4,,,,,,,34.8,42.4,41.6,19.28,0,0,0,0,0,0,138.08,0.7145,0.7179,0.0034,,0.024623407,0.944,0.5253,0.6673,0.142,84.95762712,1.232,1.9268,2.1522,0.2254,81.70454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,4,1,3.5,0.6,0.5,0.9,0.8,0.7,59.7,41.9,51.7,44.8,37.7,50.2,58.1,46.5,,,0.4,0.4,0.4,0.4,,,,,,,47.76,33.52,41.36,35.84,0,0,0,0,0,0,158.48,0.6838,0.6945,0.0107,,0.067516406,0.5873,0.6461,0.7266,0.0805,86.2932062,1.388,2.2483,2.5065,0.2582,81.39769452,5.5383,2.3014,2.8988,0.5974,,,,,,,,,1,0.0019,0.4631,0.4633,0.0002,16,0.038,0.506,0.5073,0.0013,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,4,2,5.0,0.6,0.6,0.7,0.8,0.7,73,76.7,66.4,37.5,19.5,,,,,,0.3,0.4,0.4,0.4,0.4,,,,,,43.8,61.36,53.12,30,15.6,0,0,0,0,0,203.88,0.3216,0.3247,0.0031,,0.015205023,0.7478,0.6827,0.7931,0.1104,85.2366943,1.2414,1.9321,2.1863,0.2542,79.52311906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,4,3,5.0,0.9,0.6,0.9,0.8,1,64.6,46.8,57.8,54.4,,,,,,,0.4,0.4,0.5,0.5,0.5,,,,,,51.68,37.44,57.8,54.4,0,0,0,0,0,0,201.32,0.3216,0.3248,0.0032,,0.015895092,0.9466,0.6231,0.7727,0.1496,84.19607015,2.4156,2.3775,2.8292,0.4517,81.30071204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,4,4,5.0,0.7,0.9,1.1,1.2,1.2,64.6,46.8,57.8,54.4,,,,,,,0.4,0.4,0.4,0.4,,,,,,,51.68,37.44,46.24,43.52,0,0,0,0,0,0,178.88,0.6655,0.6727,0.0072,,0.040250447,0.6556,0.6408,0.7504,0.1096,83.28248932,1.5987,1.6832,1.95885,0.27565,82.75786577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,4,5,5.0,0.5,0.5,0.6,0.7,0.7,57,67,63.8,27.2,,,,,,,0.4,0.4,0.4,0.4,,,,,,,45.6,53.6,51.04,21.76,0,0,0,0,0,0,172,0.6788,0.6858,0.007,,0.040697674,0.8915,0.6158,0.7404,0.1246,86.0235558,1.4637,1.7781,2.0598,0.2817,80.75425292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,5,1,5.0,0.6,0.8,1.3,1.3,1.1,30,19.8,27.6,34.5,,,,,,,0.4,0.3,0.4,0.4,,,,,,,24,11.88,22.08,27.6,0,0,0,0,0,0,85.56,0.6513,0.6521,0.0008,,0.009350164,0.4723,0.6784,0.7602,0.0818,82.68049968,0.6847,1.8165,1.9575,0.141,79.40703958,0.849,2.2925,2.4378,0.1453,,,,,,,,,1,0.006,0.4665,0.4667,0.0002,18,0.0245,0.5536,0.5549,0.0013,,,,,,1,0.0038,0.4489,0.4513,0.0024,,,,,,1,,
2017_M_06,21/8/17,20170821,5,2,4.8,0.5,0.4,0.5,0.8,0.9,33.9,36.9,11.8,30.8,,,,,,,0.3,0.3,0.3,0.3,,,,,,,20.34,22.14,7.08,18.48,0,0,0,0,0,0,68.04,0.7035,0.7051,0.0016,,0.023515579,0.5009,0.4957,0.598,0.1023,79.57676183,0.544,1.8441,1.948,0.1039,80.90073529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,5,3,5.0,0.7,0.9,0.8,0.8,0.8,35.6,34.9,35.8,42,,,,,,,0.4,0.4,0.4,0.4,,,,,,,28.48,27.92,28.64,33.6,0,0,0,0,0,0,118.64,0.64,0.6463,0.0063,,0.053101821,0.6086,0.4717,0.603,0.1313,78.4258955,0.9912,1.9373,2.161,0.2237,77.43139629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,5,4,5.0,0.3,0.6,0.5,0.6,0.9,45.2,46.2,17.7,42.3,,,,,,,0.4,0.3,0.3,0.4,,,,,,,36.16,27.72,10.62,33.84,0,0,0,0,0,0,108.34,0.6278,0.6328,0.005,,0.046151006,0.5745,0.5113,0.6214,0.1101,80.83550914,0.9318,2.2547,2.4555,0.2008,78.45031123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,5,5,4.6,0.6,0.8,0.8,1.1,1.3,53.1,55.2,23.7,45.5,,,,,,,0.4,0.4,0.4,0.4,,,,,,,42.48,44.16,18.96,36.4,0,0,0,0,0,0,142,0.6551,0.659,0.0039,,0.027464789,0.5525,0.4924,0.5973,0.1049,81.01357466,1.2952,1.8448,2.1049,0.2601,79.91815936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,6,1,4.0,0.7,0.5,0.7,0.9,1,26.7,37.2,32.2,36.1,,,,,,,0.4,0.4,0.4,0.4,,,,,,,21.36,29.76,25.76,28.88,0,0,0,0,0,0,105.76,0.656,0.6594,0.0034,,0.03214826,0.3872,0.4799,0.5572,0.0773,80.03615702,0.9762,1.8924,2.1129,0.2205,77.41241549,2.1119,2.136,2.4671,0.3311,,,,,,,,,,,,,,6,0.0069,0.3901,0.3901,0,,,,,,5,0.0166,0.4444,0.4487,0.0043,,,,,,,,
2017_M_06,21/8/17,20170821,6,2,5.0,0.6,1,0.8,1.2,1.3,31,36.6,20.5,25.8,,,,,,,0.3,0.3,0.3,0.3,,,,,,,18.6,21.96,12.3,15.48,0,0,0,0,0,0,68.34,0.7125,0.713,0.0005,,0.007316359,0.4453,0.5124,0.6028,0.0904,79.69907927,0.6457,1.9113,2.0643,0.153,76.3047855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,6,3,5.0,0.5,0.6,0.8,0.6,0.7,39.8,55,38.4,46.8,7,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,31.84,44,30.72,37.44,5.6,0,0,0,0,0,149.6,0.6418,0.6446,0.0028,,0.018716578,0.4732,0.5256,0.6183,0.0927,80.40997464,1.3085,1.7422,2.0075,0.2653,79.72487581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,6,4,5.0,0.6,0.7,0.8,1.1,0.9,35.2,38,37.4,12.2,44,,,,,,0.4,0.4,0.4,0.4,0.5,,,,,,28.16,30.4,29.92,9.76,44,0,0,0,0,0,142.24,0.7325,0.7332,0.0007,,0.00492126,0.4514,0.5231,0.6183,0.0952,78.9100576,1.3854,1.8982,2.1666,0.2684,80.62653385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,6,5,5.0,0.7,1,1.1,1.4,,19.8,23.8,24.2,38.2,,,,,,,0.5,0.5,0.5,0.5,,,,,,,19.8,23.8,24.2,38.2,0,0,0,0,0,0,106,0.7429,0.7429,0,,0,0.654,0.4826,0.6073,0.1247,80.93272171,1.0178,1.9617,2.1651,0.2034,80.01572018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,7,1,5.0,0.5,0.4,0.4,0.6,0.8,37.2,48.4,21.6,19.1,41.5,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,29.76,38.72,17.28,15.28,33.2,0,0,0,0,0,134.24,0.582,0.5854,0.0034,,0.025327771,0.5912,0.4969,0.5914,0.0945,84.01556157,1.0723,1.8938,2.0794,0.1856,82.69141099,5.2225,2.4726,3.0684,0.5958,,,,1,0.0053,0.4433,0.4436,0.0003,,,,,,27,0.0247,0.4397,0.4397,0,,,,,,1,0.0048,0.5067,0.5093,0.0026,,,,,,1,,
2017_M_06,21/8/17,20170821,7,2,5.0,0.4,0.6,0.6,0.9,0.9,19.9,62.8,51.2,47.8,46.1,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,15.92,50.24,40.96,38.24,36.88,0,0,0,0,0,182.24,0.6616,0.6671,0.0055,,0.030179982,0.7535,0.4627,0.5852,0.1225,83.74253484,1.6292,1.9366,2.2273,0.2907,82.15688682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,7,3,5.0,0.5,0.6,1.4,1.4,,30.4,20.5,46.9,45,52.8,,,,,,0.4,0.4,0.5,0.5,0.4,,,,,,24.32,16.4,46.9,45,42.24,0,0,0,0,0,174.86,0.6746,0.6816,0.007,,0.040032026,0.7448,0.5027,0.6367,0.134,82.00859291,1.6073,2.4087,2.7013,0.2926,81.79555777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,7,4,5.0,0.5,0.5,0.5,1,1,48.8,50.2,30,60.8,14,,,,,,0.5,0.5,0.4,0.4,0.4,,,,,,48.8,50.2,24,48.64,11.2,0,0,0,0,0,182.84,0.6848,0.6855,0.0007,,0.003828484,0.9639,0.5004,0.655,0.1546,83.9609918,1.6446,2.2005,2.534,0.3335,79.72151283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,7,5,5.0,0.6,0.7,1.1,1,1.4,20.5,39.2,27.6,40.2,,,,,,,0.4,0.4,0.4,0.4,,,,,,,16.4,31.36,22.08,32.16,0,0,0,0,0,0,102,0.654,0.6563,0.0023,,0.02254902,0.8499,0.4809,0.6445,0.1636,80.75067655,0.9418,2.243,2.4055,0.1625,82.7458059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,8,1,5.0,0.4,0.8,0.6,0.7,1.4,58.8,13.3,50.4,50.5,62.8,,,,,,0.5,0.5,0.5,0.6,0.5,,,,,,58.8,13.3,50.4,60.6,62.8,0,0,0,0,0,245.9,0.6286,0.6364,0.0078,,0.031720211,1.2211,0.4956,0.7213,0.2257,81.5166653,2.2589,2.2939,2.6973,0.4034,82.14175041,8.3405,2.3421,3.4228,1.0807,,,,,,,,,,,,,,8,0.0122,0.4709,0.4713,0.0004,,,,,,1,0.0145,0.233,0.242,0.009,,,,,,5,,
2017_M_06,21/8/17,20170821,8,2,5.0,0.9,1.2,1.3,1.6,,45.6,72.2,23.6,57.2,58.4,,,,,,0.6,0.5,0.5,0.5,0.5,,,,,,54.72,72.2,23.6,57.2,58.4,0,0,0,0,0,266.12,0.6734,0.6809,0.0075,,0.028182775,1.0941,0.4861,0.6866,0.2005,81.67443561,2.3388,2.3135,2.6765,0.363,84.47922011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,8,3,5.0,0.4,0.4,0.6,0.6,0.6,74.2,22.2,45.6,57.1,,,,,,,0.4,0.4,0.4,0.4,,,,,,,59.36,17.76,36.48,45.68,0,0,0,0,0,0,159.28,0.6555,0.6598,0.0043,,0.026996484,0.5775,0.4523,0.5443,0.092,84.06926407,1.3771,2.0001,2.2278,0.2277,83.46525307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,8,4,5.0,0.6,0.7,0.7,0.6,0.5,68.6,62.4,57.8,20.1,51.6,,,,,,0.5,0.5,0.5,0.5,0.5,,,,,,68.6,62.4,57.8,20.1,51.6,0,0,0,0,0,260.5,0.6789,0.6856,0.0067,,0.02571977,1.3105,0.4859,0.746,0.2601,80.15261351,2.3711,2.0839,2.5161,0.4322,81.77217325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_06,21/8/17,20170821,8,5,5.0,1.0,0.9,0.9,0.8,1.3,16.5,46.2,16.8,65.7,,,,,,,0.4,0.4,0.4,0.4,,,,,,,13.2,36.96,13.44,52.56,0,0,0,0,0,0,116.16,0.7023,0.7061,0.0038,,0.032713499,1.0703,0.5463,0.7375,0.1912,82.13584976,1.2146,2.4851,2.6804,0.1953,83.92063231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
